budget,genres,id,keywords,overview,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,title,vote_average,vote_count,is_english,release_year,release_month,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,fr,es,de,ru,it,ja,zh,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Walt Disney Pictures,Relativity Media
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",11918,"[{""id"": 2095, ""name"": ""anti hero""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","the team behind Scary Movie take on the comic book genre in this tale of Rick Riker , a nerdy teen imbue with superpower by a radioactive dragonfly . and because every hero need a nemesis , enter Lou Landers , aka the villainously goofy Hourglass .",19.088655,"[{""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25871834,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Superhero Movie,4.9,379,1,2008,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",98357,"[{""id"": 1919, ""name"": ""mayor""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 8440, ""name"": ""ex-cop""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 155790, ""name"": ""private detective""}]","in a broken city rife with injustice , ex - cop Billy Taggart seek redemption and revenge after be double - crossed and then frame by its most powerful figure , the mayor . Billy 's relentless pursuit of justice , match only by his streetwise toughness , make he an unstoppable force - and the mayor 's bad nightmare .",29.490057,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Inferno International"", ""id"": 7415}, {""name"": ""1984 Private Defense Contractors"", ""id"": 8532}, {""name"": ""Closest to the Hole Productions"", ""id"": 8537}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Envision Entertainment Corporation"", ""id"": 11030}, {""name"": ""Black Bear Pictures"", ""id"": 22146}, {""name"": ""Leverage Communications"", ""id"": 25790}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19701164,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Broken City,5.7,593,1,2013,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",10012,"[{""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 4197, ""name"": ""bite""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 12564, ""name"": ""werewolf""}]","a werewolf loose in Los Angeles change the life of three young adult , who , after be maul by the beast , learn they must kill their attacker if they hope to change their fate to avoid become werewolf too .",11.195593,"[{""name"": ""Craven-Maddalena Films"", ""id"": 1600}, {""name"": ""Outerbanks Entertainment"", ""id"": 2180}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Kalis Productions GmbH & Co. Zweite KG"", ""id"": 20376}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19294901,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Cursed,5.1,167,1,2005,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",49526,"[{""id"": 242, ""name"": ""new york""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","in Manhattan , a bike messenger pick up an envelope that attract the interest of a dirty cop , who pursue the cyclist throughout the city .",17.709888,"[{""name"": ""Pariah Entertainment Group"", ""id"": 1271}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",31083599,91.0,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Premium Rush,6.2,832,1,2012,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",268920,"[{""id"": 1556, ""name"": ""texas""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 10175, ""name"": ""drug cartel""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 187056, ""name"": ""woman director""}]",an uptight by - the - book cop must protect the widow of a drug boss from crooked cop and gunman .,18.262017,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Pacific Standard"", ""id"": 15829}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",51680201,87.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Hot Pursuit,5.4,647,1,2015,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
35000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",9093,"[{""id"": 187, ""name"": ""islam""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 3930, ""name"": ""bravery""}, {""id"": 6092, ""name"": ""army""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9812, ""name"": ""honor""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 14765, ""name"": ""church""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14905, ""name"": ""britain""}, {""id"": 14906, ""name"": ""slave""}, {""id"": 158217, ""name"": ""colonialism""}, {""id"": 162365, ""name"": ""military""}]","the story , set in 1875 , follow a british officer ( Heath Ledger ) who resign his post when he learn of his regiment 's plan to ship out to the Sudan for the conflict with the Mahdi . his friend and fiancée send he four white feather which symbolize cowardice . to redeem his honor he disguise himself as an Arab and secretly save the life of those who brand he a coward .",10.10364,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Marty Katz Productions"", ""id"": 12552}, {""name"": ""Jaffilms Inc."", ""id"": 14160}, {""name"": ""Dune Films"", ""id"": 19477}, {""name"": ""Belhaven Limited"", ""id"": 36612}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",29882645,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Four Feathers,6.5,159,1,2002,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",119283,[],"a thief with a unique code of professional ethic be double - cross by his crew and leave for dead . assume a new disguise and form an unlikely alliance with a woman on the inside , he look to hijack the score of the crew 's late heist .",28.670477,"[{""name"": ""SND"", ""id"": 2902}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",46216641,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Parker,5.7,1455,1,2013,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11823,"[{""id"": 1488, ""name"": ""tennis""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 5657, ""name"": ""australia""}]","a pro tennis player have lose his ambition and have fall in rank to 119 . fortunately for he , he meet a young player on the woman 's circuit who help he recapture his focus for Wimbledon .",16.736734,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",41512007,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Wimbledon,6.0,293,1,2004,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",35169,"[{""id"": 10468, ""name"": ""bear""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 179867, ""name"": ""real estate""}]","when real estate developer Dan Sanders finalize plan to level a swath of pristine Oregon forest to make way for a soulless housing subdivision , a band of woodland creature rise up to throw a monkey wrench into the greedy scheme . just how much mischief from the furry critter can the businessman take before he call it quit ?",13.668633,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Robert Simonds Productions"", ""id"": 3929}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Furry Vengeance Productions"", ""id"": 34447}]","[{""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",39340177,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Furry Vengeance,4.6,149,1,2010,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",849,"[{""id"": 4152, ""name"": ""kingdom""}, {""id"": 10016, ""name"": ""lightsaber""}, {""id"": 10877, ""name"": ""dead body""}, {""id"": 15252, ""name"": ""magical object""}, {""id"": 161891, ""name"": ""doppelganger""}]",a prince and a fellowship of companion set out to rescue his bride from a fortress of alien invader who have arrive on their home planet .,9.904881,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Barclays Mercantile Industrial Finance"", ""id"": 553}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",16519460,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Krull,5.8,129,1,1983,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4515,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1242, ""name"": ""war against terror""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 2903, ""name"": ""propaganda""}, {""id"": 2954, ""name"": ""manipulation of the media""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3541, ""name"": ""afghanistan""}, {""id"": 6091, ""name"": ""war""}, {""id"": 6162, ""name"": ""past""}, {""id"": 7158, ""name"": ""war in afghanistan""}]","three story tell simultaneous in ninety minute of real time : a republican Senator who be a presidential hopeful give an hour - long interview to a skeptical television reporter , detail a strategy for victory in Afghanistan ; two special force ambush on an Afghani ridge await rescue as Taliban force close in ; a poli - sci professor at a California college invite a student to re - engage .",9.789027,"[{""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""United Artists"", ""id"": 60}, {""name"": ""Wildwood Enterprises"", ""id"": 316}, {""name"": ""Andell Entertainment"", ""id"": 1683}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Brat Na Pont Productions"", ""id"": 21911}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",63215872,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Lions for Lambs,6.0,216,1,2007,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",6575,"[{""id"": 532, ""name"": ""music record""}, {""id"": 578, ""name"": ""rock and roll""}, {""id"": 637, ""name"": ""pop""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 2636, ""name"": ""blues""}, {""id"": 3490, ""name"": ""pop star""}, {""id"": 4562, ""name"": ""rapper""}, {""id"": 4746, ""name"": ""record producer""}, {""id"": 5288, ""name"": ""rock""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6031, ""name"": ""music instrument""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",singer Dewey Cox overcome adversity to become a musical legend .,10.73522,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18317151,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Walk Hard: The Dewey Cox Story,6.6,212,1,2007,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",13496,"[{""id"": 798, ""name"": ""sheriff""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 9910, ""name"": ""jesse james""}]","when a Midwest town learn that a corrupt railroad baron have capture the deed to their homestead without their knowledge , a group of young rancher join force to take back what be rightfully theirs . they will become the object of the big manhunt in the history of the Old West and , as their fame grow , so will the legend of their leader , a young outlaw by the name of Jessie James .",6.727949,"[{""name"": ""Morgan Creek Productions"", ""id"": 10210}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13678913,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",American Outlaws,5.7,55,1,2001,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",18320,"[{""id"": 4833, ""name"": ""royal family""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9920, ""name"": ""royalty""}, {""id"": 15060, ""name"": ""period drama""}, {""id"": 207928, ""name"": ""19th century""}]","from Academy Award ® winner Graham King and Martin Scorsese , along with the maker of Gosford Park and the Departed , come the story of Queen Victoria ’s early rise to power . from an object of a royal power - struggle to her romantic courtship and legendary marriage to Prince Albert , Emily Blunt ( the Devil wear Prada ) give a stunning performance as the young Victoria . pack with drama , romance , breath - take cinematography , lavish costume and feature an outstanding british cast include Jim Broadbent , Harriet Walter , Mark Strong , Paul Bettany , Miranda Richardson , and Rupert Friend , the Young Victoria have captivate british audience , and be the film that Company magazine call "" an epic british film , which will sweep you up in her remarkable story . """,16.343317,"[{""name"": ""GK Films"", ""id"": 3281}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",27409889,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",The Young Victoria,7.0,322,1,2009,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",22787,"[{""id"": 3800, ""name"": ""airplane""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 13092, ""name"": ""corpse""}]","the only U.S. Marshal assign to Antarctica , Carrie Stetko will soon leave the harsh environment behind for good – in three day , the sun will set and the Amundsen - Scott Research Station will shut down for the long winter . when a body be discover out on the open ice , Carrie 's investigation into the continent 's first homicide plunge she deep into a mystery that may cost she her own life .",14.818718,"[{""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Don Carmody Productions"", ""id"": 4253}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Canadian Film or Video Production Tax Credit (CPTC)"", ""id"": 8582}, {""name"": ""Ontario Media Development Corporation (OMDC)"", ""id"": 11576}, {""name"": ""Manitoba Film and Video Production Tax Credit"", ""id"": 11715}, {""name"": ""McMurdo (Canada) Productions"", ""id"": 20572}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12206028,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Whiteout,5.3,220,1,2009,9,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",8967,"[{""id"": 490, ""name"": ""philosophy""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1670, ""name"": ""sun""}, {""id"": 3352, ""name"": ""tree""}, {""id"": 5404, ""name"": ""meteor""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 6712, ""name"": ""death of a child""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10706, ""name"": ""spirituality""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 159431, ""name"": ""voice over""}, {""id"": 212412, ""name"": ""very little dialogue""}]","the impressionistic story of a Texas family in the 1950 . the film follow the life journey of the eld son , Jack , through the innocence of childhood to his disillusioned adult year as he try to reconcile a complicated relationship with his father . Jack find himself a lose soul in the modern world , seek answer to the origin and meaning of life while question the existence of faith .",43.862456,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""River Road Entertainment"", ""id"": 1246}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",54674226,139.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Tree of Life,6.5,987,1,2011,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",144336,"[{""id"": 10175, ""name"": ""drug cartel""}]","in "" sabotage "" , Arnold Schwarzenegger lead an elite DEA task force that take on the world 's deadly drug cartel . when the team successfully execute a high - stake raid on a cartel safe house , they think their work be do - until , one - by - one , the team member mysteriously start to be eliminate . as the body count rise , everyone be a suspect .",27.903999,"[{""name"": ""Open Road Films"", ""id"": 10427}, {""name"": ""QED International"", ""id"": 11029}, {""name"": ""Albert S. Ruddy Productions"", ""id"": 16311}, {""name"": ""Crave Films"", ""id"": 16312}, {""name"": ""Roth Films"", ""id"": 16314}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17508518,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Sabotage,5.5,555,1,2014,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
