budget,keywords,overview,revenue,runtime,title,is_english,release_year,release_month,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,fr,es,de,ru,it,ja,zh,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Walt Disney Pictures,Relativity Media
17500000,"[{""id"": 971, ""name"": ""rwanda""}, {""id"": 972, ""name"": ""refugee""}, {""id"": 973, ""name"": ""refugee camp""}, {""id"": 1550, ""name"": ""militia""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10089, ""name"": ""slaughter""}, {""id"": 10877, ""name"": ""dead body""}, {""id"": 11872, ""name"": ""atrocity""}, {""id"": 13069, ""name"": ""african""}, {""id"": 14624, ""name"": ""cruelty""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15053, ""name"": ""united nations""}, {""id"": 33617, ""name"": ""genocide in rwanda""}, {""id"": 34079, ""name"": ""death""}]","inspire by true event , this film take place in Rwanda in the 1990 when more than a million Tutsis be kill in a genocide that go mostly unnoticed by the rest of the world . hotel owner Paul Rusesabagina house over a thousand refuge in his hotel in attempt to save their life .",38000000,121.0,Hotel Rwanda,1,2004,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000000,"[{""id"": 782, ""name"": ""assassin""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2111, ""name"": ""soviet union""}, {""id"": 2139, ""name"": ""russia""}, {""id"": 2698, ""name"": ""celibacy""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 2908, ""name"": ""secret society""}, {""id"": 3720, ""name"": ""power""}, {""id"": 3997, ""name"": ""power takeover""}, {""id"": 5440, ""name"": ""adversary""}, {""id"": 6086, ""name"": ""government""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 215141, ""name"": ""secret formula""}]","the well - sell videogame , Hitman , roar to life with both barrel blaze in this hardcore action - thriller star Timothy Olyphant . a genetically engineer assassin with deadly aim , know only as "" Agent 47 "" eliminate strategic target for a top - secret organization . but when he be double - crossed , the hunter become the prey as 47 find himself in a life - or - death game of international intrigue .",99965753,89.0,Hitman,1,2007,11,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17500000,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 158375, ""name"": ""based on stage musical""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 206042, ""name"": ""based on the bible""}, {""id"": 207089, ""name"": ""nativity""}, {""id"": 207317, ""name"": ""christmas""}]","a street - wise teen from Baltimore who have be raise by a single mother travel to New York City to spend the Christmas holiday with his estranged relative , where he embark on a surprising and inspirational journey .",7018189,93.0,Black Nativity,1,2013,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,"[{""id"": 11578, ""name"": ""mobster""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 18115, ""name"": ""retired""}, {""id"": 184402, ""name"": ""missing""}, {""id"": 197430, ""name"": ""missing daughter""}]",a family man who turn out to be a retire mob enforcer must travel across the country to find his daughter who have go missing .,266586800,93.0,The Prince,1,2014,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18500000,"[{""id"": 803, ""name"": ""android""}, {""id"": 1603, ""name"": ""extraterrestrial technology""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2345, ""name"": ""spaceman""}, {""id"": 3385, ""name"": ""cryogenics""}, {""id"": 3387, ""name"": ""vacuum""}, {""id"": 3388, ""name"": ""space colony""}, {""id"": 3389, ""name"": ""warrior woman""}, {""id"": 3591, ""name"": ""settler""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 226177, ""name"": ""xenomorph""}]","when Ripley 's lifepod be find by a salvage crew over 50 year later , she find that terra - former be on the very planet they find the alien specie . when the company send a family of colonist out to investigate her story , all contact be lose with the planet and colonist . they enlist Ripley and the colonial marine to return and search for answer .",183316455,137.0,Aliens,1,1986,7,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17000000,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 4485, ""name"": ""flower girl""}, {""id"": 10786, ""name"": ""colonel""}, {""id"": 11411, ""name"": ""wager""}, {""id"": 11707, ""name"": ""suitor""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 18015, ""name"": ""tutor""}, {""id"": 155697, ""name"": ""aristocrat""}, {""id"": 165278, ""name"": ""linguist""}, {""id"": 165279, ""name"": ""street""}, {""id"": 165282, ""name"": ""high society""}, {""id"": 165288, ""name"": ""misogynist""}, {""id"": 165290, ""name"": ""guttersnipe""}, {""id"": 165299, ""name"": ""class prejudice""}, {""id"": 165301, ""name"": ""opposites attract""}]",a misogynistic and snobbish phonetic professor agree to a wager that he can take a flower girl and make she presentable in high society .,72070731,170.0,My Fair Lady,1,1964,10,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17000000,"[{""id"": 1328, ""name"": ""secret""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 5420, ""name"": ""fisherman""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10225, ""name"": ""pageant""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15127, ""name"": ""killer""}]","as they celebrate their high school graduation , four friend be involve in a hit - and - run accident when their car hit and apparently kill a pedestrian on an isolated roadway . they dispose of the body and vow to keep the incident a secret , a year later somebody start send they letter bear the warning "" I know what you do last Summer . """,125586134,100.0,I Know What You Did Last Summer,1,1997,10,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6149, ""name"": ""police""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 170682, ""name"": ""lying""}, {""id"": 185071, ""name"": ""impersonating a police officer""}, {""id"": 187844, ""name"": ""flashback""}]","it be the ultimate buddy cop movie except for one thing : they be not cop .   when two struggle pal dress as police officer for a costume party , they become neighborhood sensation .   but when these newly - mint "" hero "" get tangle in a real life web of mobster and dirty detective , they must put their fake badge on the line .",136621271,104.0,Let's Be Cops,1,2014,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16000000,"[{""id"": 387, ""name"": ""california""}, {""id"": 2702, ""name"": ""golf""}, {""id"": 3089, ""name"": ""oscar award""}, {""id"": 6563, ""name"": ""wine""}, {""id"": 8070, ""name"": ""stag night""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 13028, ""name"": ""writer""}]","two middle - aged man embark on a spiritual journey through californian wine country . one be an unpublished novelist suffer from depression , and the other be only day away from walk down the aisle .",109502303,126.0,Sideways,1,2004,10,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17500000,"[{""id"": 74, ""name"": ""germany""}, {""id"": 271, ""name"": ""competition""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 4552, ""name"": ""beer""}, {""id"": 8971, ""name"": ""oktoberfest""}]","during a trip to Germany to scatter their grandfather 's ashe , german - american brother Todd and Jan discover Beerfest , the secret Olympics of down stout , and want to enter the contest to defend their family 's beer - guzzle honor . their Old Country cousin sneer at the yank ' chance , prompt the sibling to return to America to prepare for a showdown the following year .",19179969,110.0,Beerfest,1,2006,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300000,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2546, ""name"": ""mask""}, {""id"": 2604, ""name"": ""babysitter""}, {""id"": 3335, ""name"": ""halloween""}, {""id"": 6149, ""name"": ""police""}, {""id"": 10024, ""name"": ""psychopathic killer""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10333, ""name"": ""stalking""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11040, ""name"": ""masked killer""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 11488, ""name"": ""pot smoking""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 13112, ""name"": ""murderer""}, {""id"": 14698, ""name"": ""throat slitting""}, {""id"": 14805, ""name"": ""maniac""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 17987, ""name"": ""killing spree""}, {""id"": 18035, ""name"": ""family""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 157701, ""name"": ""psychotic""}, {""id"": 174424, ""name"": ""smoking pot""}, {""id"": 198914, ""name"": ""institution""}, {""id"": 207159, ""name"": ""escaped killer""}]","in John Carpenter 's horror classic , a psychotic murderer , institutionalize since childhood for the murder of his sister , escape and stalk a bookish teenage girl and her friend while his doctor chase he through the street .",70000000,91.0,Halloween,1,1978,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,"[{""id"": 196499, ""name"": ""best man""}]","when college friend reunite after 15 year over the Christmas holiday , they discover just how easy it be for long - forget rivalry and romance to be reignite .",71625195,123.0,The Best Man Holiday,1,2013,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,"[{""id"": 376, ""name"": ""neo-nazi""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1589, ""name"": ""sniper""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 3088, ""name"": ""bodyguard""}, {""id"": 4277, ""name"": ""to shoot dead""}, {""id"": 6149, ""name"": ""police""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 189421, ""name"": ""female corpse""}]","when a Las Vegas performer - turn - snitch name Buddy Israel decide to turn state 's evidence and testify against the mob , it seem that a whole lot of people would like to make sure he be no long breathing .",57103895,109.0,Smokin' Aces,1,2006,12,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000000,"[{""id"": 5385, ""name"": ""survivor""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18054, ""name"": ""self help guru""}, {""id"": 18056, ""name"": ""tricycle""}, {""id"": 18057, ""name"": ""prosthetic arm""}, {""id"": 18058, ""name"": ""pig mask""}, {""id"": 209714, ""name"": ""3d""}]","as a deadly battle rage over Jigsaw 's brutal legacy , a group of Jigsaw survivor gather to seek the support of self - help guru and fellow survivor Bobby Dagen , a man whose own dark secret unleash a new wave of terror .",136150434,90.0,Saw: The Final Chapter,1,2010,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,"[{""id"": 1759, ""name"": ""night life""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2382, ""name"": ""flower""}, {""id"": 2779, ""name"": ""flower shop""}, {""id"": 6664, ""name"": ""make a match""}, {""id"": 10254, ""name"": ""clubbing""}]","despite be well into adulthood , brother Doug and Steve Butabi still live at home and work in the flower shop own by their dad . they exist only to hit on woman at discos , though they be routinely unsuccessful until a chance run - in with Richard Grieco get they inside the swank Roxbury club . mistake for high roller , they meet their dream woman , Vivica and Cambi , and resolve to open a club of their own .",30331165,81.0,A Night at the Roxbury,1,1998,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17000000,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9767, ""name"": ""beautiful woman""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15402, ""name"": ""popularity""}, {""id"": 15403, ""name"": ""blind tutor""}, {""id"": 188237, ""name"": ""teenage romance""}, {""id"": 221039, ""name"": ""modern fairy tale""}, {""id"": 223438, ""name"": ""based on young adult novel""}]","a curse transform a handsome and arrogant young man into everything he detest in this contemporary retelling of Beauty and the Beast . Wealthy Kyle Kingson have everything a teenager could want in life , but he still get off on humiliate the weak and less attractive . when Kyle invite his misfit classmate Kendra to an environmental rally at their school , she question his motivation but reluctantly accept . later , Kyle blow Kendra off , prompt the spurn goth girl to cast a dark spell on the swagger egotist .",43165571,86.0,Beastly,1,2011,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,"[{""id"": 502, ""name"": ""ambush""}, {""id"": 1508, ""name"": ""new mexico""}, {""id"": 4580, ""name"": ""van""}, {""id"": 33694, ""name"": ""family holiday""}, {""id"": 155627, ""name"": ""axe in the head""}]","base on Wes Craven 's 1977 suspenseful cult classic , the Hills have eye be the story of a family road trip that go terrifyingly awry when the traveler become strand in a government atomic zone . Miles from nowhere , the Carter family soon realize the seemingly uninhabited wasteland be actually the breeding ground of a blood - thirsty mutant family ... and they be the prey .",69623713,107.0,The Hills Have Eyes,1,2006,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"[{""id"": 387, ""name"": ""california""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 8338, ""name"": ""coach""}, {""id"": 169071, ""name"": ""championship""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 187901, ""name"": ""track and field""}]",a track coach in a small California town transform a team of athlete into championship contender .,45710059,128.0,"McFarland, USA",1,2015,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20000000,[],"as four friend prepare for life after high school , different challenge bring about turn point in each of their life . the drama unfold and resolve at their local rollerskate rink , Cascade .",21170563,105.0,ATL,1,2006,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17000000,"[{""id"": 271, ""name"": ""competition""}, {""id"": 1253, ""name"": ""roommate""}, {""id"": 3616, ""name"": ""college""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 6027, ""name"": ""music""}, {""id"": 10079, ""name"": ""hazing""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 33928, ""name"": ""audition""}, {""id"": 155939, ""name"": ""group of friends""}, {""id"": 167768, ""name"": ""dorm room""}, {""id"": 177972, ""name"": ""bickering""}, {""id"": 186117, ""name"": ""dj""}, {""id"": 186120, ""name"": ""singing competition""}, {""id"": 186125, ""name"": ""film score""}, {""id"": 186136, ""name"": ""female musician""}, {""id"": 186147, ""name"": ""singing contest""}, {""id"": 206298, ""name"": ""young adult""}, {""id"": 209838, ""name"": ""acapella""}]","college student Beca know she do not want to be part of a clique , but that be exactly where she find herself after arrive at her new school . thrust in among mean gal , nice gal and just plain weird gal , Beca find that the only thing they have in common be how well they sing together . she take the woman of the group out of their comfort zone of traditional arrangement and into a world of amazing harmonic combination in a fight to the top of college music competition .",115350426,112.0,Pitch Perfect,1,2012,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34000000,"[{""id"": 966, ""name"": ""beach""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 7984, ""name"": ""bikini""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10499, ""name"": ""pool""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 187844, ""name"": ""flashback""}]","a coming - of - age romantic comedy set against the backdrop of the Cape Cod Baseball League . local boy Ryan Dunne ( Freddie Prinze Jr. ) , now a pitcher for Boston College , meet Tenley Parrish ( Jessica Biel ) , the daughter of a wealthy couple who summer on the Cape . Ryan and Tenley fall in love , much to the chagrin of their family , while Ryan cling to one last hope of be discover and sign to a pro baseball contract .",19693891,108.0,Summer Catch,1,2001,8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
